time,day,hour,infected,exposed,masked,infection_occured
-1,-1,-1,-1,12,False,True
0,0,0,12,244,True,False
0,0,0,12,454,True,False
300,0,0,12,244,True,False
600,0,0,12,244,True,False
600,0,0,12,454,True,False
1500,0,0,12,244,True,False
1500,0,0,12,454,True,False
1800,0,0,12,244,True,False
4200,0,1,12,244,True,False
4200,0,1,12,454,True,False
4500,0,1,12,244,True,False
4800,0,1,12,244,True,False
6000,0,1,12,454,True,False
7200,0,2,12,244,True,False
7500,0,2,12,244,True,False
10800,0,3,12,244,True,False
11100,0,3,12,244,True,False
11400,0,3,12,244,True,False
39600,0,11,12,11,True,False
51900,0,14,12,11,True,False
54600,0,15,12,492,True,False
54900,0,15,12,492,True,False
55200,0,15,12,492,True,False
55500,0,15,12,492,True,False
55800,0,15,12,13,True,False
55800,0,15,12,492,True,False
56100,0,15,12,13,True,False
56100,0,15,12,492,True,False
56400,0,15,12,13,True,False
56700,0,15,12,13,True,False
56700,0,15,12,492,True,False
57000,0,15,12,13,True,False
57000,0,15,12,492,True,False
57300,0,15,12,13,True,False
57300,0,15,12,461,True,False
57600,0,16,12,13,True,False
57600,0,16,12,492,True,False
57900,0,16,12,13,True,False
57900,0,16,12,492,True,False
58200,0,16,12,13,True,False
58200,0,16,12,492,True,False
58500,0,16,12,13,True,False
58800,0,16,12,13,True,False
58800,0,16,12,492,True,False
59100,0,16,12,492,True,False
59400,0,16,12,492,True,False
63300,0,17,12,13,True,False
63600,0,17,12,13,True,False
66600,0,18,12,13,True,False
69600,0,19,12,13,True,False
70200,0,19,12,11,True,False
71700,0,19,12,13,True,False
72900,0,20,12,13,True,False
73500,0,20,12,13,True,False
74100,0,20,12,13,True,False
74700,0,20,12,13,True,False
74700,0,20,12,461,True,False
75000,0,20,12,13,True,False
75300,0,20,12,13,True,False
75600,0,21,12,13,True,False
75900,0,21,12,13,True,False
76200,0,21,12,13,True,False
76500,0,21,12,13,True,False
80700,0,22,12,13,True,False
83700,0,23,12,11,True,False
84000,0,23,12,11,True,False
86400,1,0,12,13,True,False
86700,1,0,12,13,True,False
88500,1,0,12,13,True,False
88800,1,0,12,13,True,False
89100,1,0,12,13,True,False
95100,1,2,12,13,True,False
96000,1,2,12,13,True,False
97800,1,3,12,13,True,False
98100,1,3,12,13,True,False
98400,1,3,12,13,True,False
98700,1,3,12,13,True,False
117000,1,8,12,13,True,False
117300,1,8,12,13,True,False
117600,1,8,12,13,True,False
123000,1,10,12,13,True,False
123300,1,10,12,13,True,False
123600,1,10,12,13,True,False
124200,1,10,12,13,True,False
