-1,-1,1
5,14,2
5,15,1
5,16,1
8,14,1
9,2,1
9,17,1
9,22,1
10,9,1
10,11,1
10,12,1
10,13,1
10,14,1
10,15,2
11,8,1
11,9,1
11,10,1
11,11,2
11,12,1
11,15,2
11,16,2
12,8,1
12,11,1
12,12,1
12,14,2
12,19,2
12,23,1
13,0,1
13,16,1
13,19,2
13,20,3
13,21,1
14,5,1
14,7,1
14,9,1
14,20,1
15,13,5
15,14,1
15,15,1
15,16,1
16,2,1
16,8,1
16,9,2
16,10,1
16,11,1
16,15,1
16,16,1
16,17,2
16,21,1
16,22,1
16,23,1
17,0,2
17,1,1
17,3,1
17,6,1
17,13,1
17,14,3
17,16,2
17,20,1
17,22,1
18,0,1
18,7,1
18,9,2
18,11,2
18,12,2
18,13,1
18,14,1
18,16,3
18,21,1
18,23,1
19,8,2
19,9,1
19,10,1
19,11,1
19,12,3
19,13,2
19,14,1
19,15,1
19,16,2
19,17,1
19,20,2
19,22,2
19,23,3
20,2,1
20,6,1
20,10,1
20,11,1
20,12,1
20,15,1
20,20,1
21,15,1
21,17,1
21,18,1
22,3,1
22,8,4
22,9,2
22,10,3
22,11,2
22,12,3
22,13,7
22,14,3
22,15,2
22,16,1
22,17,1
22,19,3
22,21,1
22,22,2
22,23,1
23,4,1
23,9,5
23,10,1
23,11,3
23,12,2
23,13,4
23,14,5
23,15,3
23,16,4
23,17,1
23,20,1
23,21,2
24,8,2
24,9,3
24,10,4
24,11,8
24,12,6
24,13,5
24,14,8
24,15,2
24,16,3
24,17,1
24,20,2
24,23,1
25,1,2
25,3,1
25,4,1
25,5,1
25,8,4
25,9,7
25,10,3
25,11,7
25,12,4
25,13,1
25,14,2
25,15,4
25,20,1
26,4,1
26,5,1
26,7,1
26,8,2
26,9,5
26,10,2
26,11,3
26,12,2
26,13,3
26,14,1
26,15,1
26,16,3
26,17,1
26,18,2
26,19,1
26,21,1
26,22,2
26,23,2
27,0,1
27,3,2
27,13,1
27,14,1
27,15,1
27,20,1
27,22,1
