-1,-1,1
6,2,1
8,17,1
10,13,1
10,14,1
10,15,1
11,2,1
11,9,1
11,16,1
11,20,1
11,22,2
12,10,1
12,13,1
12,15,1
12,18,2
12,20,1
13,19,1
13,23,1
14,0,1
15,12,1
15,13,1
15,14,5
15,16,2
15,17,1
15,21,1
16,0,1
16,1,1
16,3,1
16,12,2
16,13,2
16,14,1
16,15,3
16,16,1
16,18,3
16,19,2
16,21,1
16,22,1
16,23,1
17,0,1
17,1,1
17,2,1
17,3,2
17,8,3
17,10,3
17,11,4
17,12,1
17,13,3
17,14,5
17,15,2
17,19,1
17,20,1
17,22,1
18,9,1
18,10,1
18,11,2
18,13,2
18,14,5
18,15,1
18,17,1
18,18,3
18,20,1
18,21,1
18,22,2
18,23,1
19,0,1
19,1,1
19,4,1
19,8,4
19,9,2
19,10,3
19,11,2
19,12,3
19,14,1
19,16,1
19,18,2
19,19,1
19,22,2
20,1,1
20,3,1
20,7,1
20,10,1
20,17,1
20,18,1
20,20,2
20,22,3
21,1,1
21,2,1
21,10,1
22,0,1
22,3,1
22,8,2
22,9,4
22,10,2
22,13,9
22,14,3
22,15,2
22,16,3
22,17,1
22,20,2
22,21,1
22,22,1
22,23,1
23,0,1
23,5,1
23,6,1
23,7,1
23,8,1
23,9,3
23,10,5
23,11,1
23,12,4
23,13,3
23,14,3
23,15,4
23,16,2
23,17,1
23,19,2
23,20,1
23,22,2
24,7,1
24,8,2
24,9,3
24,10,1
24,11,1
24,12,1
24,13,2
24,14,3
24,15,2
24,17,1
24,20,1
24,22,1
25,0,1
25,6,1
25,9,5
25,10,5
25,11,2
25,12,2
25,13,5
25,14,1
25,15,3
25,16,1
25,18,2
26,1,2
26,8,1
26,9,2
26,10,2
26,11,4
26,12,4
26,14,2
26,15,1
26,18,1
26,19,1
26,21,3
26,22,3
26,23,1
27,1,1
27,4,1
27,5,1
27,14,1
