-1,-1,1
6,2,1
8,17,1
10,13,1
10,14,1
10,15,1
11,2,1
11,9,1
11,15,1
11,20,1
11,23,1
12,0,1
12,12,1
12,13,1
12,18,1
12,22,1
12,23,2
13,1,1
13,17,1
14,0,1
14,3,1
14,17,1
15,1,1
15,13,1
15,16,1
15,19,1
16,4,1
16,10,1
16,12,2
16,13,1
16,16,2
16,18,1
16,20,1
17,2,1
17,8,1
17,9,1
17,10,1
17,12,1
17,14,1
17,15,2
17,16,2
17,19,1
18,7,1
18,12,2
18,13,3
18,15,1
18,16,2
18,19,1
18,20,1
18,21,2
18,22,1
19,0,1
19,3,1
19,4,1
19,9,2
19,10,5
19,11,5
19,12,2
19,13,2
19,14,2
19,15,1
19,16,1
19,19,3
19,21,1
19,22,1
20,0,1
20,1,2
20,3,1
20,5,1
20,9,1
20,10,1
20,14,1
20,15,1
20,16,1
20,21,1
20,22,1
21,0,1
21,16,1
21,18,1
21,19,1
22,2,1
22,8,3
22,9,2
22,10,5
22,11,5
22,12,2
22,13,6
22,14,1
22,15,3
22,16,4
22,17,2
22,18,1
22,19,1
22,20,2
22,23,1
23,1,1
23,3,1
23,5,1
23,6,1
23,8,1
23,9,6
23,10,3
23,11,2
23,12,1
23,13,5
23,14,4
23,15,5
23,16,1
23,17,1
23,18,2
23,20,2
23,22,2
24,3,1
24,5,1
24,6,1
24,7,1
24,8,2
24,9,2
24,10,4
24,11,4
24,12,1
24,13,2
24,14,2
24,15,3
24,16,2
24,19,1
24,20,1
24,21,1
24,23,1
25,0,2
25,2,1
25,5,1
25,7,1
25,8,3
25,9,3
25,10,3
25,11,6
25,12,4
25,13,3
25,14,4
25,15,4
25,16,1
25,17,1
25,18,1
25,19,1
25,21,2
26,2,1
26,8,5
26,9,1
26,10,3
26,11,3
26,12,5
26,13,2
26,14,1
26,16,3
26,17,1
26,18,1
26,19,2
26,20,1
26,22,4
26,23,1
27,0,1
27,3,1
27,6,1
27,10,1
27,13,1
27,14,1
27,17,1
27,23,1
