-1,-1,1
6,2,1
8,17,1
10,13,1
10,18,1
11,12,1
11,15,2
11,16,1
12,13,1
14,20,1
15,17,1
15,20,1
15,21,1
15,23,1
16,2,1
16,16,1
16,17,1
16,18,1
17,7,1
17,13,1
17,14,1
17,15,3
18,16,1
18,19,1
19,11,1
19,14,1
19,23,1
20,22,1
22,10,2
22,11,2
22,13,1
22,14,1
22,15,1
22,16,1
22,18,1
22,19,2
23,9,2
23,11,3
23,12,1
23,13,2
23,14,2
23,15,1
23,16,2
23,20,1
24,2,1
24,8,2
24,9,1
24,11,2
24,12,3
24,13,2
24,14,3
24,15,1
24,16,1
24,19,1
24,23,1
25,9,1
25,10,1
25,13,1
25,15,1
25,16,1
25,19,2
26,8,1
26,10,1
26,11,1
26,14,1
26,15,2
26,17,2
27,1,1
27,9,1
27,13,1
27,21,1
27,22,1
