-1,-1,1
5,14,2
5,15,1
5,16,1
8,14,1
9,2,1
9,17,1
9,22,1
10,9,1
10,11,1
10,12,1
10,13,1
10,14,1
10,15,2
11,8,1
11,9,1
11,10,1
11,11,2
11,12,1
11,15,2
11,16,2
12,8,1
12,11,1
12,12,1
12,14,2
12,19,2
12,23,1
13,0,1
13,16,1
13,19,2
13,20,3
13,21,1
14,5,1
14,7,1
14,9,1
14,20,1
15,13,5
15,14,1
15,15,1
15,16,1
16,2,1
16,8,1
16,9,2
16,10,1
16,11,1
16,15,1
16,16,1
16,17,2
16,21,1
16,22,1
16,23,1
17,0,3
17,1,1
17,2,1
17,10,1
17,11,3
17,12,1
17,13,2
17,14,2
17,15,2
17,16,1
17,19,2
17,23,1
18,2,1
18,8,2
18,9,2
18,10,1
18,11,2
18,13,3
18,15,1
18,16,1
18,18,3
18,20,2
19,0,1
19,6,1
19,8,3
19,9,2
19,10,5
19,11,2
19,12,4
19,13,1
19,14,1
19,15,2
19,18,1
19,19,4
19,20,2
19,22,3
20,1,1
20,4,1
20,7,1
20,9,1
20,10,1
20,11,1
20,18,1
20,19,1
20,20,1
20,21,3
20,23,1
21,0,2
21,4,1
21,7,1
21,16,1
21,18,1
21,22,1
21,23,1
22,0,1
22,5,1
22,8,3
22,9,1
22,10,6
22,11,4
22,12,1
22,13,5
22,14,7
22,15,5
22,17,1
22,18,2
23,0,1
23,8,2
23,9,2
23,10,7
23,11,12
23,12,3
23,13,9
23,14,6
23,15,3
23,16,2
23,17,3
23,19,4
23,21,1
23,22,3
23,23,1
24,1,1
24,3,1
24,8,8
24,9,4
24,10,3
24,11,6
24,13,1
24,14,5
24,15,3
24,16,2
24,18,2
24,22,1
25,2,2
25,7,1
25,8,1
25,9,4
25,10,4
25,11,3
25,12,1
25,13,6
25,14,2
25,15,5
25,18,1
25,22,1
26,0,1
26,1,1
26,9,6
26,10,5
26,11,3
26,12,3
26,13,1
26,15,1
26,17,1
26,18,1
26,19,2
26,22,1
27,0,2
27,3,1
27,4,1
27,13,1
27,22,2
